"시점","구·군별(1)",구·군별(2),1인
"2020.04","해운대구",반여3동,2143
"2020.04","해운대구",반여4동,1086
"2020.04","해운대구",반송1동,4151
"2020.04","해운대구",반송2동,5458
"2020.04","해운대구",재송1동,3586
"2020.04","해운대구",재송2동,3906
"2020.04","사하구",소계,49665
"2020.04","사하구",괴정1동,2787
"2020.04","사하구",괴정2동,2074
"2020.04","사하구",괴정3동,2940
"2020.04","사하구",괴정4동,1856
"2020.04","사하구",당리동,3400
"2020.04","사하구",하단1동,4256
"2020.04","사하구",하단2동,5515
"2020.04","사하구",신평1동,3590
"2020.04","사하구",신평2동,1981
"2020.04","사하구",장림1동,2115
"2020.04","사하구",장림2동,3619
"2020.04","사하구",다대1동,5611
"2020.04","사하구",다대2동,4197
"2020.04","사하구",구평동,1108
"2020.04","사하구",감천1동,2720
"2020.04","사하구",감천2동,1896
"2020.04","금정구",소계,42211
"2020.04","금정구",서1동,1952
"2020.04","금정구",서2동,2428
"2020.04","금정구",서3동,2595
"2020.04","금정구",금사회동동,1922
"2020.04","금정구",부곡1동,2101
"2020.04","금정구",부곡2동,2487
"2020.04","금정구",부곡3동,2369
"2020.04","금정구",부곡4동,2303
"2020.04","금정구",장전1동,6263
"2020.04","금정구",장전2동,4334
"2020.04","금정구",선두구동,632
"2020.04","금정구",청룡노포동,1544
"2020.04","금정구",남산동,5580
"2020.04","금정구",구서1동,2045
"2020.04","금정구",구서2동,3458
"2020.04","금정구",금성동,198
"2020.04","강서구",소계,19232
"2020.04","강서구",대저1동,2162
"2020.04","강서구",대저2동,1808
"2020.04","강서구",강동동,1507
"2020.04","강서구",명지1동,3654
"2020.04","강서구",명지2동,1635
"2020.04","강서구",가락동,748
"2020.04","강서구",녹산동,6414
"2020.04","강서구",가덕도동,1304
"2020.04","연제구",소계,32244
"2020.04","연제구",거제1동,2807
"2020.04","연제구",거제2동,1059
"2020.04","연제구",거제3동,1701
"2020.04","연제구",거제4동,1019
"2020.04","연제구",연산1동,2120
"2020.04","연제구",연산2동,2903
"2020.04","연제구",연산3동,1623
"2020.04","연제구",연산4동,4146
"2020.04","연제구",연산5동,5801
"2020.04","연제구",연산6동,3263
"2020.04","연제구",연산8동,2026
"2020.04","연제구",연산9동,3776
"2020.04","수영구",소계,33863
"2020.04","수영구",남천1동,2306
"2020.04","수영구",남천2동,1276
"2020.04","수영구",수영동,3652
"2020.04","수영구",망미1동,3941
"2020.04","수영구",망미2동,1799
"2020.04","수영구",광안1동,6649
"2020.04","수영구",광안2동,4110
"2020.04","수영구",광안3동,3439
"2020.04","수영구",광안4동,2127
"2020.04","수영구",민락동,4564
"2020.04","사상구",소계,36990
"2020.04","사상구",삼락동,1626
"2020.04","사상구",모라1동,3753
"2020.04","사상구",모라3동,3998
"2020.04","사상구",덕포1동,1842
"2020.04","사상구",덕포2동,1919
"2020.04","사상구",괘법동,6166
"2020.04","사상구",감전동,3479
"2020.04","사상구",주례1동,1852
"2020.04","사상구",주례2동,4609
"2020.04","사상구",주례3동,1774
"2020.04","사상구",학장동,3450
"2020.04","사상구",엄궁동,2522
"2020.04","기장군",소계,24821
"2020.04","기장군",기장읍,10344
"2020.04","기장군",장안읍,2491
"2020.04","기장군",정관읍,8001
"2020.04","기장군",일광읍,2481
"2020.04","기장군",철마면,1504
"2020.05","중구",소계,13188
"2020.05","중구",중앙동,1120
"2020.05","중구",동광동,1286
"2020.05","중구",대청동,1827
"2020.05","중구",보수동,3060
"2020.05","중구",부평동,1561
"2020.05","중구",광복동,417
"2020.05","중구",남포동,468
"2020.05","중구",영주1동,1798
"2020.05","중구",영주2동,1651
"2020.05","서구",소계,24776
"2020.05","서구",동대신1동,1070
"2020.05","서구",동대신2동,1460
"2020.05","서구",동대신3동,1758
"2020.05","서구",서대신1동,2195
"2020.05","서구",서대신3동,1065
"2020.05","서구",서대신4동,867
"2020.05","서구",부민동,2260
"2020.05","서구",아미동,2404
"2020.05","서구",초장동,1573
"2020.05","서구",충무동,3012
"2020.05","서구",남부민1동,1463
"2020.05","서구",남부민2동,2399
"2020.05","서구",암남동,3250
"2020.05","동구",소계,22032
"2020.05","동구",초량1동,1568
"2020.05","동구",초량2동,1875
"2020.05","동구",초량3동,2702
"2020.05","동구",초량6동,1511
"2020.05","동구",수정1동,869
"2020.05","동구",수정2동,2355
"2020.05","동구",수정4동,1220
"2020.05","동구",수정5동,1266
"2020.05","동구",좌천동,2317
"2020.05","동구",범일1동,2991
"2020.05","동구",범일2동,2350
"2020.05","동구",범일5동,1008
"2020.05","영도구",소계,22833
"2020.05","영도구",남항동,2540
"2020.05","영도구",영선1동,714
"2020.05","영도구",영선2동,1467
"2020.05","영도구",신선동,2485
"2020.05","영도구",봉래1동,1561
"2020.05","영도구",봉래2동,1180
"2020.05","영도구",청학1동,1408
"2020.05","영도구",청학2동,2681
"2020.05","영도구",동삼1동,4721
"2020.05","영도구",동삼2동,957
"2020.05","영도구",동삼3동,3119
"2020.05","부산진구",소계,72601
"2020.05","부산진구",부전1동,6317
"2020.05","부산진구",부전2동,3099
"2020.05","부산진구",연지동,2405
"2020.05","부산진구",초읍동,3432
"2020.05","부산진구",양정1동,3251
"2020.05","부산진구",양정2동,4822
"2020.05","부산진구",전포1동,6255
"2020.05","부산진구",전포2동,5721
"2020.05","부산진구",부암1동,3006
"2020.05","부산진구",부암3동,1820
"2020.05","부산진구",당감1동,3524
"2020.05","부산진구",당감2동,1437
"2020.05","부산진구",당감4동,1810
"2020.05","부산진구",가야1동,5059
"2020.05","부산진구",가야2동,2237
"2020.05","부산진구",개금1동,4405
"2020.05","부산진구",개금2동,1771
"2020.05","부산진구",개금3동,3713
"2020.05","부산진구",범천1동,4278
"2020.05","부산진구",범천2동,4239
"2020.05","동래구",소계,37225
"2020.05","동래구",수민동,3902
"2020.05","동래구",복산동,2085
"2020.05","동래구",명륜동,2377
"2020.05","동래구",온천1동,5434
"2020.05","동래구",온천2동,1969
"2020.05","동래구",온천3동,6121
"2020.05","동래구",사직1동,1705
"2020.05","동래구",사직2동,1554
"2020.05","동래구",사직3동,2521
"2020.05","동래구",안락1동,2547
"2020.05","동래구",안락2동,2971
"2020.05","동래구",명장1동,2086
"2020.05","동래구",명장2동,1953
"2020.05","남구",소계,41749
"2020.05","남구",대연1동,4959
"2020.05","남구",대연3동,6660
"2020.05","남구",대연4동,1851
"2020.05","남구",대연5동,3079
"2020.05","남구",대연6동,1502
"2020.05","남구",용호1동,3893
"2020.05","남구",용호2동,1756
"2020.05","남구",용호3동,2011
"2020.05","남구",용호4동,1177
"2020.05","남구",용당동,1067
"2020.05","남구",감만1동,2388
"2020.05","남구",감만2동,1244
"2020.05","남구",우암동,1990
"2020.05","남구",문현1동,1845
"2020.05","남구",문현2동,2874
"2020.05","남구",문현3동,1801
"2020.05","남구",문현4동,1652
"2020.05","북구",소계,38475
"2020.05","북구",구포1동,3398
"2020.05","북구",구포2동,4466
"2020.05","북구",구포3동,3444
"2020.05","북구",금곡동,7050
"2020.05","북구",화명1동,1919
"2020.05","북구",화명2동,1655
"2020.05","북구",화명3동,1883
"2020.05","북구",덕천1동,3160
"2020.05","북구",덕천2동,3355
"2020.05","북구",덕천3동,2683
"2020.05","북구",만덕1동,1422
"2020.05","북구",만덕2동,2478
"2020.05","북구",만덕3동,1562
"2020.05","해운대구",소계,55770
"2020.05","해운대구",우1동,4656
"2020.05","해운대구",우2동,2676
"2020.05","해운대구",우3동,2347
"2020.05","해운대구",중1동,3970
"2020.05","해운대구",중2동,2861
"2020.05","해운대구",좌1동,2620
"2020.05","해운대구",좌2동,4814
"2020.05","해운대구",좌3동,1482
"2020.05","해운대구",좌4동,1676
"2020.05","해운대구",송정동,2001
"2020.05","해운대구",반여1동,2891
"2020.05","해운대구",반여2동,3278
"2020.05","해운대구",반여3동,2154
"2020.05","해운대구",반여4동,1095
"2020.05","해운대구",반송1동,4178
"2020.05","해운대구",반송2동,5488
"2020.05","해운대구",재송1동,3660
"2020.05","해운대구",재송2동,3923
"2020.05","사하구",소계,49937
"2020.05","사하구",괴정1동,2789
"2020.05","사하구",괴정2동,2088
"2020.05","사하구",괴정3동,2960
"2020.05","사하구",괴정4동,1864
"2020.05","사하구",당리동,3443
"2020.05","사하구",하단1동,4285
"2020.05","사하구",하단2동,5550
"2020.05","사하구",신평1동,3614
"2020.05","사하구",신평2동,2020
"2020.05","사하구",장림1동,2102
"2020.05","사하구",장림2동,3652
"2020.05","사하구",다대1동,5623
"2020.05","사하구",다대2동,4213
"2020.05","사하구",구평동,1111
"2020.05","사하구",감천1동,2734
"2020.05","사하구",감천2동,1889
"2020.05","금정구",소계,42519
"2020.05","금정구",서1동,1955
"2020.05","금정구",서2동,2430
"2020.05","금정구",서3동,2594
"2020.05","금정구",금사회동동,1949
"2020.05","금정구",부곡1동,2118
"2020.05","금정구",부곡2동,2518
"2020.05","금정구",부곡3동,2357
"2020.05","금정구",부곡4동,2326
"2020.05","금정구",장전1동,6355
"2020.05","금정구",장전2동,4377
"2020.05","금정구",선두구동,634
"2020.05","금정구",청룡노포동,1561
"2020.05","금정구",남산동,5615
"2020.05","금정구",구서1동,2052
"2020.05","금정구",구서2동,3483
"2020.05","금정구",금성동,195
"2020.05","강서구",소계,19389
"2020.05","강서구",대저1동,2160
"2020.05","강서구",대저2동,1820
"2020.05","강서구",강동동,1514
"2020.05","강서구",명지1동,3657
"2020.05","강서구",명지2동,1641
"2020.05","강서구",가락동,753
"2020.05","강서구",녹산동,6516
"2020.05","강서구",가덕도동,1328
"2020.05","연제구",소계,32471
"2020.05","연제구",거제1동,2839
"2020.05","연제구",거제2동,1059
"2020.05","연제구",거제3동,1705
"2020.05","연제구",거제4동,1025
"2020.05","연제구",연산1동,2124
"2020.05","연제구",연산2동,2917
"2020.05","연제구",연산3동,1624
"2020.05","연제구",연산4동,4160
"2020.05","연제구",연산5동,5901
"2020.05","연제구",연산6동,3280
"2020.05","연제구",연산8동,2047
"2020.05","연제구",연산9동,3790
"2020.05","수영구",소계,34140
"2020.05","수영구",남천1동,2301
"2020.05","수영구",남천2동,1286
"2020.05","수영구",수영동,3670
"2020.05","수영구",망미1동,3966
"2020.05","수영구",망미2동,1808
"2020.05","수영구",광안1동,6747
"2020.05","수영구",광안2동,4153
"2020.05","수영구",광안3동,3473
"2020.05","수영구",광안4동,2145
"2020.05","수영구",민락동,4591
"2020.05","사상구",소계,37197
"2020.05","사상구",삼락동,1626
"2020.05","사상구",모라1동,3766
"2020.05","사상구",모라3동,4007
"2020.05","사상구",덕포1동,1838
"2020.05","사상구",덕포2동,1949
"2020.05","사상구",괘법동,6216
"2020.05","사상구",감전동,3500
"2020.05","사상구",주례1동,1853
"2020.05","사상구",주례2동,4676
"2020.05","사상구",주례3동,1774
"2020.05","사상구",학장동,3469
"2020.05","사상구",엄궁동,2523
"2020.05","기장군",소계,25144
"2020.05","기장군",기장읍,10444
"2020.05","기장군",장안읍,2486
"2020.05","기장군",정관읍,8083
"2020.05","기장군",일광읍,2623
"2020.05","기장군",철마면,1508
"2020.06","중구",소계,13257
"2020.06","중구",중앙동,1158
"2020.06","중구",동광동,1279
"2020.06","중구",대청동,1839
"2020.06","중구",보수동,3061
"2020.06","중구",부평동,1564
"2020.06","중구",광복동,418
"2020.06","중구",남포동,475
"2020.06","중구",영주1동,1812
"2020.06","중구",영주2동,1651
"2020.06","서구",소계,24936
"2020.06","서구",동대신1동,1074
"2020.06","서구",동대신2동,1482
"2020.06","서구",동대신3동,1797
"2020.06","서구",서대신1동,2212
"2020.06","서구",서대신3동,1080
"2020.06","서구",서대신4동,869
"2020.06","서구",부민동,2278
"2020.06","서구",아미동,2408
"2020.06","서구",초장동,1561
"2020.06","서구",충무동,3024
"2020.06","서구",남부민1동,1492
"2020.06","서구",남부민2동,2405
"2020.06","서구",암남동,3254
"2020.06","동구",소계,22186
"2020.06","동구",초량1동,1578
"2020.06","동구",초량2동,1889
"2020.06","동구",초량3동,2734
"2020.06","동구",초량6동,1520
"2020.06","동구",수정1동,873
"2020.06","동구",수정2동,2374
"2020.06","동구",수정4동,1219
"2020.06","동구",수정5동,1269
"2020.06","동구",좌천동,2332
"2020.06","동구",범일1동,3010
"2020.06","동구",범일2동,2373
"2020.06","동구",범일5동,1015
"2020.06","영도구",소계,22889
"2020.06","영도구",남항동,2550
"2020.06","영도구",영선1동,728
"2020.06","영도구",영선2동,1468
"2020.06","영도구",신선동,2475
"2020.06","영도구",봉래1동,1556
"2020.06","영도구",봉래2동,1185
"2020.06","영도구",청학1동,1413
"2020.06","영도구",청학2동,2696
"2020.06","영도구",동삼1동,4722
"2020.06","영도구",동삼2동,956
"2020.06","영도구",동삼3동,3140
"2020.06","부산진구",소계,72976
"2020.06","부산진구",부전1동,6329
"2020.06","부산진구",부전2동,3112
"2020.06","부산진구",연지동,2439
"2020.06","부산진구",초읍동,3487
"2020.06","부산진구",양정1동,3227
"2020.06","부산진구",양정2동,4839
"2020.06","부산진구",전포1동,6260
"2020.06","부산진구",전포2동,5724
"2020.06","부산진구",부암1동,2992
"2020.06","부산진구",부암3동,1830
"2020.06","부산진구",당감1동,3534
"2020.06","부산진구",당감2동,1470
"2020.06","부산진구",당감4동,1823
"2020.06","부산진구",가야1동,5056
"2020.06","부산진구",가야2동,2270
"2020.06","부산진구",개금1동,4422
"2020.06","부산진구",개금2동,1781
"2020.06","부산진구",개금3동,3731
"2020.06","부산진구",범천1동,4317
"2020.06","부산진구",범천2동,4333
"2020.06","동래구",소계,37467
"2020.06","동래구",수민동,3919
"2020.06","동래구",복산동,2106
"2020.06","동래구",명륜동,2384
"2020.06","동래구",온천1동,5484
"2020.06","동래구",온천2동,1984
"2020.06","동래구",온천3동,6154
"2020.06","동래구",사직1동,1726
"2020.06","동래구",사직2동,1563
"2020.06","동래구",사직3동,2551
"2020.06","동래구",안락1동,2554
"2020.06","동래구",안락2동,2975
"2020.06","동래구",명장1동,2099
"2020.06","동래구",명장2동,1968
"2020.06","남구",소계,42009
"2020.06","남구",대연1동,4967
"2020.06","남구",대연3동,6716
"2020.06","남구",대연4동,1870
"2020.06","남구",대연5동,3109
"2020.06","남구",대연6동,1504
"2020.06","남구",용호1동,3923
"2020.06","남구",용호2동,1765
"2020.06","남구",용호3동,2046
"2020.06","남구",용호4동,1188
"2020.06","남구",용당동,1066
"2020.06","남구",감만1동,2391
"2020.06","남구",감만2동,1253
"2020.06","남구",우암동,1997
"2020.06","남구",문현1동,1848
"2020.06","남구",문현2동,2906
"2020.06","남구",문현3동,1815
"2020.06","남구",문현4동,1645
"2020.06","북구",소계,38634
"2020.06","북구",구포1동,3417
"2020.06","북구",구포2동,4490
"2020.06","북구",구포3동,3453
